ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267669";"HALOPERIDOL, DOSAGEM:5 MG";"8164";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"372100";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"COMPRIMIDO";"HALOPERIDOL";"036/2025";"01/2026";"COMPRIMIDO";"1029800200253";"Registro de Preços";;"0.1";"37210.0";"14832271"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267635";"CLORPROMAZINA, DOSAGEM:25 MG";"5275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"169200";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"COMPRIMIDO";"CLORPROMAZINA";"036/2025";"01/2026";"COMPRIMIDO";"1029802260229";"Registro de Preços";;"0.27";"45684.0";"14832272"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267768";"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG";"11262";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"105200";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"COMPRIMIDO";"PROMETAZINA CLORIDRATO";"036/2025";"01/2026";"COMPRIMIDO";"1029800420083";"Registro de Preços";;"0.127";"13360.4";"14832273"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"284459";"CLOBETASOL, PRINCÍPIO ATIVO:SAL PROPIONATO, CONCENTRAÇÃO:0,05%, APRESENTAÇÃO:POMADA";"18279";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"00802002000102";"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"250";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"BISNAGA 30,00 G";"CLOBETASOL";"036/2025";"01/2026";"BISNAGA";"1037004760047";"Registro de Preços";"3000.0";"6.578";"1644.5";"14832275"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"272045";"CLOPIDOGREL, DOSAGEM:75 MG";"5090";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"00802002000102";"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA";"64171697000146";"ACCORD FARMACEUTICA LTDA";"200";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"COMPRIMIDO";"CLOPIDOGREL";"036/2025";"01/2026";"COMPRIMIDO";"1553700570037";"Registro de Preços";;"0.29";"58.0";"14832276"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"308884";"SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO:40MG + 8MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"12315";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"00802002000102";"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA";"30222814000131";"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"2550";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"FRASCO 100,00 ML";"SULFAMETOXAZOL";"036/2025";"01/2026";"FRASCO";"1039201700051";"Registro de Preços";"10000.0";"2.75";"7012.5";"14832290"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267541";"GLICOSE, CONCENTRAÇÃO:50%, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"8007";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"00802002000102";"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA";"04459117000199";"SAMTEC BIOTECNOLOGIA LTDA";"1100";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"AMPOLA 10,00 ML";"GLICOSE";"036/2025";"01/2026";"AMPOLA";"1559200060047";"Registro de Preços";"1000.0";"0.499";"548.9";"14832292"
"2026";"45279635000108";"SP";"MUNICIPAL";"09/02/2026";"19/06/2026";"12";"268075";"SULFATO DE MAGNÉSIO, CONCENTRAÇÃO:50%, USO:SOLUÇÃO INJETÁVEL";"12335";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"56081482000106";"DIMEBRAS COMERCIAL HOSPITALAR LTDA";"04459117000199";"SAMTEC BIOTECNOLOGIA LTDA";"100";;"MUNICIPIO DE ATIBAIA";"ATIBAIA";"AMPOLA 10,00 ML";"SULFATO DE MAGNÉSIO";"58.415/2025";"127/2026";"AMPOLA";"1559200050092";"Pregão";"1000.0";"5.86";"586.0";"14832300"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267378";"NISTATINA, DOSAGEM:100.000 UI/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"10094";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"81706251000198";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"2650";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"FRASCO 30,00 ML";"NISTATINA";"036/2025";"01/2026";"FRASCO";"1256800260051";"Registro de Preços";"3000.0";"4.11";"10891.5";"14832301"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"268252";"DIPIRONA SÓDICA, DOSAGEM:500 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"17708";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"81706251000198";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"06628333000146";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"32900";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"AMPOLA 2,00 ML";"DIPIRONA SÓDICA";"036/2025";"01/2026";"AMPOLA";"1108500180048";"Registro de Preços";"200.0";"0.458";"15068.2";"14832302"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"272454";"CARBAMAZEPINA, DOSAGEM:20 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"4509";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"12418191000195";"CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"29400";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"FRASCO 100,00 ML";"CARBAMAZEPINA";"036/2025";"01/2026";"FRASCO";"1134302030049";"Registro de Preços";"10000.0";"6.19";"181986.0";"14832318"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"268236";"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO";"5118";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"09058502000148";"FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA";"09058502000148";"FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA";"42900";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"FRASCO 250,00 ML";"CLORETO DE SÓDIO";"036/2025";"01/2026";"FRASCO";"1746500150026";"Registro de Preços";"25000.0";"2.89";"123981.0";"14832330"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"268236";"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO";"5118";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"09058502000148";"FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA";"09058502000148";"FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA";"46000";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"FRASCO 100,00 ML";"CLORETO DE SÓDIO";"036/2025";"01/2026";"FRASCO";"1746500150018";"Registro de Preços";"10000.0";"2.39";"109940.0";"14832331"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267140";"AZITROMICINA, DOSAGEM:500 MG";"3167";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"52994236000194";"QUANTUM DISTRIBUICAO E LOGISTICA LTDA";"17115437000173";"LABORATORIO GLOBO SA";"180000";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"COMPRIMIDO";"AZITROMICINA";"036/2025";"01/2026";"COMPRIMIDO";"1053501600031";"Registro de Preços";;"0.71";"127800.0";"14832332"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"267516";"ATENOLOL, DOSAGEM:25 MG";"3106";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"52994236000194";"QUANTUM DISTRIBUICAO E LOGISTICA LTDA";"61286647000116";"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.";"80000";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"COMPRIMIDO";"ATENOLOL";"036/2025";"01/2026";"COMPRIMIDO";"1004703630030";"Registro de Preços";;"0.026";"2080.0";"14832333"
"2026";"13693153000103";"RS";"MUNICIPAL";"08/06/2026";"19/06/2026";"12";"267660";"FENOBARBITAL SÓDICO, DOSAGEM:100 MG";"7355";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"4347400";;"CONSORCIO PUBLICO DA ASSOCIACAO DOS MUNICIPIOS DA REGIAO METROPOLITANA DE PORTO ALEGRE - CP GRANPAL";"PORTO ALEGRE";"COMPRIMIDO";"FENOBARBITAL SÓDICO";"8";"21";"COMPRIMIDO";"1029800160121";"Registro de Preços";;"0.162";"704278.8";"14832338"
"2026";"13693153000103";"RS";"MUNICIPAL";"08/06/2026";"19/06/2026";"12";"300723";"FENOBARBITAL SÓDICO, DOSAGEM:40 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS";"7355";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"523976";;"CONSORCIO PUBLICO DA ASSOCIACAO DOS MUNICIPIOS DA REGIAO METROPOLITANA DE PORTO ALEGRE - CP GRANPAL";"PORTO ALEGRE";"FRASCO 20,00 ML";"FENOBARBITAL SÓDICO";"8";"21";"FRASCO";"1029800160030";"Registro de Preços";"2000.0";"3.96";"2074944.96";"14832339"
"2026";"06205888000185";"RS";"MUNICIPAL";"23/01/2026";"16/06/2026";"12";"269389";"PROMETAZINA CLORIDRATO, DOSAGEM:20 MG/G, APRESENTAÇÃO:CREME";"11262";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"G";"00802002000102";"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA";"18324343000177";"BELFAR LTDA";"150";;"CONSORCIO INTERMUNICIPAL DO VALE DO JACUI";"SOBRADINHO";"BISNAGA 30,00 G";"PROMETAZINA CLORIDRATO";"036/2025";"01/2026";"BISNAGA";"1057101100018";"Registro de Preços";"3000.0";"4.101";"615.15";"14832340"
"2026";"11718406000120";"SE";"MUNICIPAL";"04/05/2026";"26/06/2026";"12";"267768";"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG";"11262";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"36191620000100";"MS HOSPITALAR LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"150000";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"COMPRIMIDO";"PROMETAZINA CLORIDRATO";"020/2025";"14/2026";"COMPRIMIDO";"1037006910011";"Pregão";;"0.13";"19500.0";"14832524"
"2026";"18158261000108";"MG";"MUNICIPAL";"28/04/2026";"21/07/2026";"2";"268856";"LOSARTANA POTÁSSICA, DOSAGEM:50 MG";"8922";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"00874929000140";"MED CENTER COMERCIAL LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"15000";"Adesão ata de registro de preços restado ata 247/2022.";"MUNICIPIO DE DOURADOQUARA";"DOURADOQUARA";"COMPRIMIDO";"LOSARTANA POTÁSSICA";"2581/1";"50/26";"COMPRIMIDO";"1558404280159";"Pregão";;"0.0336";"504.0";"14832396"
"2026";"18158261000108";"MG";"MUNICIPAL";"24/04/2026";"21/07/2026";"2";"267653";"ESPIRONOLACTONA, DOSAGEM:25 MG";"7024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"25031668000127";"SAMEH SOLUCOES HOSPITALARES LTDA";"57507378000365";"EMS S/A";"3390";"Adesão ata de registro de preços estado ata 247/2022.";"MUNICIPIO DE DOURADOQUARA";"DOURADOQUARA";"COMPRIMIDO";"ESPIRONOLACTONA";"168/1";"16/25";"COMPRIMIDO";"1023506320019";"Pregão";;"0.158";"535.62";"14832405"
"2026";"76416866000140";"PR";"ESTADUAL";"03/06/2026";"06/08/2026";"12";"272434";"ANLODIPINO BESILATO, DOSAGEM:5 MG";"2411";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"02816696000154";"PONTAMED FARMACEUTICA LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"519300";"Registro de Preços, pelo período de 1 (um) ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos – Hospitais 02";"SECRETARIA DE ESTADO DA SAUDE";"CURITIBA";"COMPRIMIDO";"ANLODIPINO BESILATO";"254186937";"416";"COMPRIMIDO";"1542302430043";"Pregão";;"0.03";"15579.0";"14832409"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"269956";"BROMOPRIDA, DOSAGEM:4 MG/ML, APRESENTAÇÃO:GOTAS";"3929";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"03652030000170";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"65271900000119";"NATIVITA INDUSTRIA E COMERCIO LTDA";"20650";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"FRASCO 20,00 ML";"BROMOPRIDA";"01/2026";"SIM";"FRASCO";"1476100290028";"Registro de Preços";"2000.0";"1.685";"34795.25";"14832422"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"268949";"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"3167";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"03652030000170";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"18980";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"FRASCO 22,50 ML";"AZITROMICINA";"01/2026";"SIM";"FRASCO";"1410700060209";"Registro de Preços";"2250.0";"6.999";"132841.02";"14832423"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"267743";"PREDNISONA, DOSAGEM:20 MG";"11154";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000170";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"1512800";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"PREDNISONA";"01/2026";"SIM";"COMPRIMIDO";"1558405720040";"Registro de Preços";;"0.143";"216330.4";"14832425"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"267632";"CIPROFLOXACINO CLORIDRATO, DOSAGEM:500 MG";"5040";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000170";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"1020300";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"CIPROFLOXACINO CLORIDRATO";"01/2026";"SIM";"COMPRIMIDO";"1256801500099";"Registro de Preços";;"0.127";"129578.1";"14832426"
"2026";"13693153000103";"RS";"MUNICIPAL";"08/06/2026";"26/06/2026";"12";"267541";"GLICOSE, CONCENTRAÇÃO:50%, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"8007";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"81706251000198";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"06628333000146";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"32925";;"CONSORCIO PUBLICO DA ASSOCIACAO DOS MUNICIPIOS DA REGIAO METROPOLITANA DE PORTO ALEGRE - CP GRANPAL";"PORTO ALEGRE";"FRASCO 10,00 ML";"GLICOSE";"8";"39";"FRASCO";"1108500090091";"Registro de Preços";"1000.0";"0.4099";"13495.9575";"14832428"
"2026";"13693153000103";"RS";"MUNICIPAL";"08/06/2026";"26/06/2026";"12";"268075";"SULFATO DE MAGNÉSIO, CONCENTRAÇÃO:50%, USO:SOLUÇÃO INJETÁVEL";"12335";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"81706251000198";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"01571702000198";"HALEX ISTAR INDUSTRIA FARMACEUTICA SA";"4000";;"CONSORCIO PUBLICO DA ASSOCIACAO DOS MUNICIPIOS DA REGIAO METROPOLITANA DE PORTO ALEGRE - CP GRANPAL";"PORTO ALEGRE";"AMPOLA 10,00 ML";"SULFATO DE MAGNÉSIO";"8";"39";"AMPOLA";"1031101630021";"Registro de Preços";"1000.0";"5.6795";"22718.0";"14832429"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"267712";"OMEPRAZOL, CONCENTRAÇÃO:20 MG";"10216";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"04372020000144";"WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA";"17115437000173";"LABORATORIO GLOBO SA";"7422450";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"CÁPSULA";"OMEPRAZOL";"01/2026";"SIM";"CÁPSULA";"1053501720126";"Registro de Preços";;"0.059";"437924.55";"14832430"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"268332";"IPRATRÓPIO BROMETO, DOSAGEM:0,02MG/DOSE, USO:AEROSSOL + FRASCO DOSIFICADOR";"8482";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"00088317000121";"VICTORIA COMERCIO DE PRODUTOS HOSPITALARES LTDA";"60831658000177";"BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.";"22840";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"FRASCO 10,00 ML";"IPRATRÓPIO BROMETO";"01/2026";"SIM";"FRASCO";"1036700040141";"Registro de Preços";"1000.0";"25.2";"575568.0";"14832431"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"267662";"FLUCONAZOL, DOSAGEM:150 MG";"7644";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"04372020000144";"WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA";"17115437000173";"LABORATORIO GLOBO SA";"245810";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"CÁPSULA";"FLUCONAZOL";"01/2026";"SIM";"CÁPSULA";"1053501890021";"Registro de Preços";;"0.361";"88737.41";"14832432"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"272572";"BUSPIRONA CLORIDRATO, CONCENTRAÇÃO:5 MG";"5146";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"05782733000149";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"61230314000175";"LIBBS FARMACEUTICA LTDA";"84240";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"BUSPIRONA CLORIDRATO";"01/2026";"SIM";"COMPRIMIDO";"1003300420048";"Registro de Preços";;"0.14";"11793.6";"14832433"
"2026";"76416866000140";"PR";"ESTADUAL";"03/06/2026";"06/08/2026";"12";"267140";"AZITROMICINA, DOSAGEM:500 MG";"3167";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"02816696000154";"PONTAMED FARMACEUTICA LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"321100";"Registro de Preços, pelo período de 1 (um) ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos – Hospitais 02";"SECRETARIA DE ESTADO DA SAUDE";"CURITIBA";"COMPRIMIDO";"AZITROMICINA";"254186937";"416";"COMPRIMIDO";"1410700060063";"Pregão";;"0.63";"202293.0";"14832437"
"2026";"11718406000120";"SE";"MUNICIPAL";"04/05/2026";"26/06/2026";"12";"269956";"BROMOPRIDA, DOSAGEM:4 MG/ML, APRESENTAÇÃO:GOTAS";"3929";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"49074484000102";"CALIXTO MEDICAMENTOS LTDA";"01858973000129";"AIRELA INDUSTRIA FARMACEUTICA LTDA";"12000";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"FRASCO 20,00 ML";"BROMOPRIDA";"020/2025";"14/2026";"FRASCO";;"Pregão";"2000.0";"2.2";"26400.0";"14832439"
