ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2024";"87612537000190";"RS";"MUNICIPAL";"25/07/2024";"02/12/2024";"6";"269843";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:INJETÁVEL";"17807";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"06294126000100";"RS - PRODUTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"300";;"MUNICIPIO DE PASSO FUNDO";"PASSO FUNDO";"FRASCO 20,00 ML";"LIDOCAÍNA CLORIDRATO";"083";"Não";"FRASCO";"1134301020015";"Pregão";"2000.0";"4.4";"1320.0";"14817236"
"2024";"76309806000128";"PR";"MUNICIPAL";"16/01/2024";"21/02/2025";"12";"272166";"CICLOBENZAPRINA CLORIDRATO, DOSAGEM:5 MG";"15365";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"30766874000115";"CIRURGICA PARANAVAI LTDA";"02814497000107";"CIMED INDUSTRIA S.A.";"320000";;"MUNICIPIO DE CIANORTE";"CIANORTE";"COMPRIMIDO";"CICLOBENZAPRINA CLORIDRATO";"170/2023";"28/2024";"COMPRIMIDO";"1438101740032";"Pregão";;"0.0849";"27168.0";"14817237"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267691";"METFORMINA CLORIDRATO, DOSAGEM:850 MG";"5206";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"33834782000113";"D P AGUIAR LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"270000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"METFORMINA CLORIDRATO";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1256801510019";"Pregão";;"0.15";"40500.0";"14817238"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"350";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"33834782000113";"D P AGUIAR LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"10800";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 10,00 ML";"ALBENDAZOL";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1256800290041";"Pregão";"1000.0";"1.35";"14580.0";"14817239"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"273167";"NEOMICINA, COMPOSIÇÃO:ASSOCIADA COM BACITRACINA, CONCENTRAÇÃO:5MG + 250UI/G, TIPO MEDICAMENTO:POMADA";"10073";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"33834782000113";"D P AGUIAR LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"6000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"BISNAGA 15,00 G";"NEOMICINA";"SRP nº PE 033/2023";"Ata nº 002/2024";"BISNAGA";"1256801280013";"Pregão";"1500.0";"1.73";"10380.0";"14817240"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"272089";"SULFADIAZINA, PRINCÍPIO ATIVO:DE PRATA, DOSAGEM:1%, INDICAÇÃO:CREME";"12314";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"G";"33834782000113";"D P AGUIAR LTDA";"60665981000118";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"3000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"BISNAGA 30,00 G";"SULFADIAZINA";"SRP nº PE 033/2023";"Ata nº 002/2024";"BISNAGA";"1049712020029";"Pregão";"3000.0";"3.85";"11550.0";"14817241"
"2024";"87612537000190";"RS";"MUNICIPAL";"25/07/2024";"02/12/2024";"6";"273467";"LORATADINA, CONCENTRAÇÃO:1MG/ML, TIPO MEDICAMENTO:XAROPE";"8919";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"12889035000102";"INOVAMED HOSPITALAR LTDA";"02814497000107";"CIMED INDUSTRIA S.A.";"1500";;"MUNICIPIO DE PASSO FUNDO";"PASSO FUNDO";"FRASCO 100,00 ML";"LORATADINA";"083";"Não";"FRASCO";"1438100900028";"Pregão";"10000.0";"2.64";"3960.0";"14817242"
"2024";"80905706000131";"PR";"MUNICIPAL";"14/06/2024";"21/02/2025";"12";"267662";"FLUCONAZOL, DOSAGEM:150 MG";"7644";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"04274988000138";"ATIVA COMERCIAL HOSPITALAR LTDA";"17875154000120";"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"48427";;"FUNDO MUNICIPAL DE SAUDE";"MARINGA";"CÁPSULA";"FLUCONAZOL";"010800049008/2024.97";"116/2024";"CÁPSULA";"1091700980031";"Pregão";;"0.37";"17917.99";"14817243"
"2024";"11186410000195";"PA";"MUNICIPAL";"24/04/2024";"18/11/2024";"12";"268236";"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO";"5118";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"14792179000171";"SUPRA DISTRIBUIDORA LTDA";"06628333000146";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"21120";"REGISTRO DE PREÇO PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS DA FARMÁCIA HOSPITALAR PARA ATENDER AS NECESSIDADES DO HOSPITAL MUNICIPAL DE BELTERRA – PARÁ";"FUNDO MUNICIPAL DE SAUDE DE BELTERRA";"BELTERRA";"FRASCO 100,00 ML";"CLORETO DE SÓDIO";"004/2024";"010/2024";"FRASCO";"1108500010215";"Registro de Preços";"10000.0";"3.84";"81100.8";"14817244"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"366913";"GLICOSE, COMPOSIÇÃO:ASSOCIADA AO CLORETO DE SÓDIO, CONCENTRAÇAO:5% + 0,9%, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:SISTEMA FECHADO";"8007";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"01784792000103";"EQUIPLEX INDUSTRIA FARMACEUTICA LTDA -";"25000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 500,00 ML";"GLICOSE";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1177200020171";"Pregão";"50000.0";"4.89";"122250.0";"14817245"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267741";"PREDNISONA, DOSAGEM:5 MG";"11154";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"21581445000182";"ALTAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"15900";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"PREDNISONA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1256801600018";"Pregão";;"0.08";"1272.0";"14817246"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267512";"AMITRIPTILINA CLORIDRATO, DOSAGEM:25 MG";"5134";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"21581445000182";"ALTAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"150000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"AMITRIPTILINA CLORIDRATO";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1037005100040";"Pregão";;"0.06";"9000.0";"14817247"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267743";"PREDNISONA, DOSAGEM:20 MG";"11154";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"21581445000182";"ALTAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"24000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"PREDNISONA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1256801600042";"Pregão";;"0.17";"4080.0";"14817248"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"269843";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:INJETÁVEL";"17807";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"17174657000178";"HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA";"6000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 20,00 ML";"LIDOCAÍNA CLORIDRATO";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1038700410018";"Pregão";"2000.0";"5.1";"30600.0";"14817249"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"268370";"ACICLOVIR, DOSAGEM:200 MG";"363";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"6000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"ACICLOVIR";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1256801630022";"Pregão";;"0.22";"1320.0";"14817250"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"299675";"MANITOL, DOSAGEM:20%, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS:SISTEMA FECHADO";"17412";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"01784792000103";"EQUIPLEX INDUSTRIA FARMACEUTICA LTDA -";"2000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 250,00 ML";"MANITOL";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1177200080067";"Pregão";"25000.0";"9.6";"19200.0";"14817251"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"268236";"CLORETO DE SÓDIO, PRINCÍPIO ATIVO:0,9%_ SOLUÇÃO INJETÁVEL, APLICAÇÃO:SISTEMA FECHADO";"5118";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"01784792000103";"EQUIPLEX INDUSTRIA FARMACEUTICA LTDA -";"15000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 500,00 ML";"CLORETO DE SÓDIO";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1177200010352";"Pregão";"50000.0";"5.8";"87000.0";"14817252"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267565";"CARVEDILOL, DOSAGEM:6,25 MG";"4677";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"57507378000365";"EMS S/A";"16500";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"CARVEDILOL";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1023510730110";"Pregão";;"0.11";"1815.0";"14817253"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267638";"CLORPROMAZINA, DOSAGEM:100 MG";"5275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"15000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"CLORPROMAZINA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1029802260172";"Pregão";;"0.47";"7050.0";"14817254"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267635";"CLORPROMAZINA, DOSAGEM:25 MG";"5275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"21581445000182";"ALTAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"600";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"CLORPROMAZINA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1029802260164";"Pregão";;"0.48";"288.0";"14817255"
"2024";"45355575000165";"SP";"MUNICIPAL";"30/10/2024";"18/11/2024";"12";"415183";"FILME RADIOLÓGICO, TIPO:RAIO-X, ADICIONAL:PARA PROCESSAMENTO SECO, DIMENSÕES:25 X 30 CM";"9665";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6525";"EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO MÉDICO, DENTÁRIO E VETERINÁRIO";;"ADMINISTRATIVA";"UN";"09032626000154";"AGFA DO BRASIL LTDA.";"09032626000154";"AGFA DO BRASIL LTDA.";"50";"MATERIAIS DE ENFERMAGEM NÃO OFERTADOS NO PREGÃO ELETRÔNICO 54/2024";"MUNICIPIO DE IBATE";"IBATE";"CAIXA 100,00 UN";"FILME RADIOLÓGICO";"2899/2024";"800100/2024";"CAIXA";;"Pregão";"10000.0";"470.0";"23500.0";"14817257"
"2024";"80905706000131";"PR";"MUNICIPAL";"14/06/2024";"21/02/2025";"12";"448595";"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL";"11153";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"12418191000195";"CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"30222814000131";"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"70690";;"FUNDO MUNICIPAL DE SAUDE";"MARINGA";"FRASCO 60,00 ML";"PREDNISOLONA";"010800049008/2024.97";"116/2024";"FRASCO";"1039201880017";"Pregão";"6000.0";"3.6";"254484.0";"14817258"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267772";"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG";"5235";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"83929976000170";"R C ZAGALLO MARQUES & CIA LTDA";"30222814000131";"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"21000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"PROPRANOLOL CLORIDRATO";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1039201470048";"Pregão";;"0.06";"1260.0";"14817259"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267653";"ESPIRONOLACTONA, DOSAGEM:25 MG";"7024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"11187037000197";"DISTRIBUIDORA OMEGA LTDA";"57507378000365";"EMS S/A";"9900";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"ESPIRONOLACTONA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1023506320019";"Pregão";;"0.3";"2970.0";"14817273"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"439651";"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:0,3 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA (ESCALA UI), NUMERADA, TIPO AGULHA:C/ AGULHA 30 G X 1/2"", ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL";"17428";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6515";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS";;"ADMINISTRATIVA";;"83929976000170";"R C ZAGALLO MARQUES & CIA LTDA";"03426484000204";"SALDANHA RODRIGUES LTDA";"195000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"UNIDADE";"SERINGA";"SRP nº PE 033/2023";"Ata nº 002/2024";"UNIDADE";;"Pregão";;"0.16";"31200.0";"14817260"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267618";"CARBAMAZEPINA, DOSAGEM:200 MG";"4509";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"83929976000170";"R C ZAGALLO MARQUES & CIA LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"24000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"CARBAMAZEPINA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1037004720029";"Pregão";;"0.18";"4320.0";"14817261"
"2024";"46374500026231";"SP";"ESTADUAL";"23/10/2024";"19/02/2025";"12";"362057";"RIVASTIGMINA, CONCENTRAÇÃO:9 MG EQUIVALENTE A 4,6 MG/DIA, FORMA FARMACEUTICA:ADESIVO TRANSDÉRMICO";"14552";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"UN";"04307650002693";"ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.";"68949239000146";"UNITED MEDICAL LTDA";"22016";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"SACHÊ 1,00 UN";"RIVASTIGMINA";"024.00052859/2024-01";"22/2024";"SACHÊ";;"Pregão";"100.0";"11.55";"254284.8";"14817265"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267503";"ÁCIDO FÓLICO, DOSAGEM:5 MG";"354";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"11187037000197";"DISTRIBUIDORA OMEGA LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"240000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"ÁCIDO FÓLICO";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1134301590024";"Pregão";;"0.04";"9600.0";"14817266"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"269846";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:GELÉIA";"17807";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"G";"10495738000120";"GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"8000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"BISNAGA 30,00 G";"LIDOCAÍNA CLORIDRATO";"SRP nº PE 033/2023";"Ata nº 002/2024";"BISNAGA";"1410700560074";"Pregão";"3000.0";"4.5";"36000.0";"14817267"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"269622";"GLICEROL, DOSAGEM:12%, APRESENTAÇÃO:CLISTER";"14671";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"83929976000170";"R C ZAGALLO MARQUES & CIA LTDA";"01784792000103";"EQUIPLEX INDUSTRIA FARMACEUTICA LTDA -";"300";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 500,00 ML";"GLICEROL";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1177200100025";"Pregão";"50000.0";"8.38";"2514.0";"14817268"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"292427";"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"6143";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"83929976000170";"R C ZAGALLO MARQUES & CIA LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"50000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"AMPOLA 2,50 ML";"DEXAMETASONA";"SRP nº PE 033/2023";"Ata nº 002/2024";"AMPOLA";"1037002870120";"Pregão";"250.0";"1.51";"75500.0";"14817269"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"268331";"IPRATRÓPIO BROMETO, DOSAGEM:0,25 MG/ML, USO:SOLUÇÃO PARA INALAÇÃO";"8482";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"83929976000170";"R C ZAGALLO MARQUES & CIA LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"500";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"FRASCO 20,00 ML";"IPRATRÓPIO BROMETO";"SRP nº PE 033/2023";"Ata nº 002/2024";"FRASCO";"1037004660026";"Pregão";"2000.0";"1.65";"825.0";"14817270"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267657";"FENITOÍNA SÓDICA, DOSAGEM:100 MG";"7351";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"11187037000197";"DISTRIBUIDORA OMEGA LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"15000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"FENITOÍNA SÓDICA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1134301930038";"Pregão";;"0.11";"1650.0";"14817271"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"267674";"HIDROCLOROTIAZIDA, DOSAGEM:25 MG";"8220";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"11187037000197";"DISTRIBUIDORA OMEGA LTDA";"17875154000120";"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"120000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"HIDROCLOROTIAZIDA";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1091700320058";"Pregão";;"0.04";"4800.0";"14817272"
"2024";"11295659000139";"RO";"MUNICIPAL";"15/01/2024";"21/11/2024";"12";"450891";"CEFTRIAXONA SÓDICA, CONCENTRAÇÃO:1 G, FORMA FARMACEUTICA:PÓ P/ SOLUÇÃO INJETÁVEL + LIDOCAÍNA";"4731";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"38460625000109";"JGM PRODUTOS PARA SAUDE LTDA";"58430828000160";"BLAU FARMACEUTICA S.A.";"2000";;"FUNDO MUNICIPAL DE SAUDE DE SAO FELIPE D'OESTE";"SAO FELIPE D'OESTE";"FRASCO-AMPOLA";"CEFTRIAXONA SÓDICA";"1389/2023";"4/2024";"FRASCO-AMPOLA";"1163701740140";"Pregão";;"6.35";"12700.0";"14817274"
"2024";"11664446000137";"PA";"MUNICIPAL";"21/03/2024";"28/10/2024";"12";"322233";"ÁCIDO VALPRÓICO, DOSAGEM:576 MG";"2036";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"11187037000197";"DISTRIBUIDORA OMEGA LTDA";"49475833000106";"BIOLAB SANUS FARMACEUTICA LTDA";"9000";;"FUNDO MUNICIPAL DE SAUDE";"PACAJA";"COMPRIMIDO";"ÁCIDO VALPRÓICO";"SRP nº PE 033/2023";"Ata nº 002/2024";"COMPRIMIDO";"1097402580034";"Pregão";;"0.77";"6930.0";"14817275"
